group;nome;noun.artifact;noun.cognition;noun.act;noun.state;noun.communication;noun.relation;noun.attribute;noun.substance;noun.food;noun.object;noun.phenomenon;noun.possession;noun.group;noun.feeling;noun.person;noun.time;noun.animal;noun.event;noun.plant;noun.location;noun.shape;noun.body;noun.process;noun.quantity;noun.motive;distance_to_cluster;ID;Dim 1;Dim 2;Dim 3;Dim 4;Dim 5;cluster;Dim 1_centro;Dim 2_centro;Dim 3_centro;Dim 4_centro;Dim 5_centro
Analitico;responsabilità ;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0678463661948947;525;-0.217112972889793;-0.0543869739723496;0.00422097028228899;-0.0235749467772259;0.0588331611418743;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;ricerca;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.138660893113912;526;-0.195697782756801;-0.0844129944521529;-0.0990067794009202;-0.0226932833892658;0.113150732878589;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;ricordo;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293520272023646;527;0.0481958373387641;0.0302661766665919;-0.0992514755846443;0.0752706686689499;0.138707918517614;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;riguardo;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.279001591121941;528;-0.22806359063093;-0.0887847367535087;0.0896381860950929;0.222502142923763;0.0200593205267212;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;riposo;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.200443176039185;529;-0.216295718680489;0.0445133969809259;-0.0657250916157314;-0.127243477606743;-0.118194597700679;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;rischio;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185311602621503;530;-0.258936185958597;-0.097834255713874;0.0532165787648995;-0.120384260480012;-0.0324668265721181;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;riserva;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0.750375813293388;531;0.0918189432169564;0.561619068456698;-0.331482978744778;-0.18899284352275;-0.373687717833013;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;rispetto;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.430567215952282;532;-0.337734776723353;-0.200658760933845;0.0833867888770196;0.254991300407548;0.238163056530823;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;risposta;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42983757643262;533;-0.22487189138071;0.0834813694333006;0.0874676280097245;-0.36316352831392;-0.175358216280355;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;risultato;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.617169395200625;534;-0.52487182027005;0.12420124951988;0.22439888977335;-0.381666825989548;-0.216520733547688;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;ritardo;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.448352192709227;535;-0.322067401337328;0.134699912680901;0.053907546054505;0.381605540927098;-0.0262913831684041;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;ritorno;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.432786493607835;536;-0.265239535943112;-0.145915066885187;0.0779579210490385;-0.374885138100945;-0.115401062729044;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;riunione;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.357921340668975;537;-0.0819206397876417;-0.0171322393008436;-0.221583099454781;-0.276319837723774;0.115184681861333;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;riva;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.267263161180571;538;0.21666400600143;0.0295865921292974;0.195591871546064;0.0167832896171334;-0.114492980912189;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;rivoluzione;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.501160650226256;539;-0.443707026996423;-0.108225351887101;0.210164559871692;-0.305731836673666;-0.167323983009601;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;rosso;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.641195276602507;540;0.636340599405717;-0.367263223910579;0.341551791787243;0.23939029877999;-0.0663756859806628;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;rumore;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.143304708624175;541;-0.302018218667169;-0.0459418556859264;-0.0722249489720022;-0.0598654218407701;-0.0195695066757566;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;ruota;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;542;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;sabbia;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.465037723193094;543;0.22846738565774;-0.170222656995503;0.266288127194616;-0.197519996466111;0.188477140124217;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;sacco;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.320216333887397;544;0.317060679947918;0.453836007609599;0.0190675579502463;-0.0571782427876803;0.220633596418751;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;sacrificio;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255967058374553;545;-0.0804686949052863;-0.135523970711959;-0.078990060057754;-0.189537561907292;0.0194560937084386;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;sale;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.785875299998134;546;0.481182918742215;-0.212019504559796;0.579552491285483;-0.221698064016969;0.416315422840661;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;salto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.368078462954496;547;-0.11913785276393;-0.187976524184628;0.134396247722398;-0.198843013215196;-0.156569554800355;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;salute;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245559837473907;548;-0.112834502779415;-0.139895713013315;0.109654905438259;0.0556578644057372;-0.0736353186434292;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;saluto;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;549;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;sangue;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.275025684233365;550;0.259861400894354;-0.0259292752311168;0.0391647061088467;0.0747984604163853;0.178426604882853;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;santo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;551;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;sapore;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.260305217275943;552;-0.0495960995776188;-0.126474451751594;-0.0425684527275607;0.153348841496484;0.071982240807278;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;scala;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.604518724024667;553;0.0368796174401456;0.187603816007469;-0.492501695702124;-0.0398725461126209;0.264391667642089;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scambio;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.354545650601329;554;0.0173232420110967;0.0212166577062264;-0.135673082914838;-0.267615734734825;0.0861817714187743;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;scatola;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;555;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;scelta;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.138660893113912;556;-0.195697782756801;-0.0844129944521529;-0.0990067794009202;-0.0226932833892658;0.113150732878589;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scemo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;557;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;scena;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.560111879128033;558;-0.325062122234639;0.47586571070382;0.0245705109876991;-0.0169942501817917;-0.226082126103903;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scherzo;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324728262414132;559;-0.148119972957011;-0.0446002784730647;-0.265594537408988;-0.217404249050892;0.0627615026628869;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;schiena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.275025684233365;560;0.259861400894354;-0.0259292752311168;0.0391647061088467;0.0747984604163853;0.178426604882853;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;schifo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.464883279687306;561;-0.0764040056926559;-0.293831194493093;0.159841834893546;0.264189146775272;0.103299925289361;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scienza;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.260305217275943;562;-0.0495960995776188;-0.126474451751594;-0.0425684527275607;0.153348841496484;0.071982240807278;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scopo;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35197277420186;563;-0.186240377562125;-0.0453374550119843;0.0406425776124823;0.319311456626549;0.111359308240714;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scuola;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.41397614058425;564;-0.0890831313187942;0.328695275770593;-0.228579546539648;0.0507824771530163;0.09678581526139;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;scusa;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;565;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sede;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.305081535372942;566;0.221056575759737;0.306532423380261;-0.0579629122473468;-0.0397775667898426;-0.176302097510462;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;sega;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;567;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;segno;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.446282154827411;568;-0.0810309171928769;0.321852483940579;-0.104673336401454;0.176396534024157;-0.160345298832914;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;seguito;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0.304666404826385;569;-0.120589797646285;-0.069584792773512;-0.00819679167462834;-0.285625289031678;-0.0608409666474612;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sensazione;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.66024839133846;570;-0.370100584597482;-0.205030503235201;0.272031754373033;0.500186726720577;0.145071644178955;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;senso;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.594750234126828;571;-0.242340740497122;0.054506124676869;-0.499846830142414;0.263965493905821;0.238937449903457;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;serie;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.49810898197357;572;-0.264801005690881;0.124902429197858;-0.428204296149181;-0.137342246349348;0.252184729985932;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;servizio;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.439016730620894;573;-0.132951344876486;0.0396810909343716;-0.190562861557739;-0.410721196761904;0.0805152642592097;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;servo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;574;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;sete;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33610907696353;575;-0.249478780763921;-0.0587587162737054;0.192865935778302;0.221620479535803;-0.0342582512099935;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;sezione;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.408738564218536;576;-0.00347023466018428;0.03172999563861;-0.351749250132655;-0.128144399981624;0.11732159874447;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sforzo;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185311602621503;577;-0.258936185958597;-0.097834255713874;0.0532165787648995;-0.120384260480012;-0.0324668265721181;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sguardo;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0678463661948947;578;-0.217112972889793;-0.0543869739723496;0.00422097028228899;-0.0235749467772259;0.0588331611418743;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sicurezza;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47929508767726;579;-0.364707868615436;-0.00764774001389878;0.172849216435136;0.388464758053828;0.059436387960157;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;signore;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.223652228033459;580;0.127262600481516;-0.263987870585639;-0.277767895937407;0.0342932786491607;-0.18891282535142;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;silenzio;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245286676014318;581;-0.0710112897106105;-0.0964484312717908;0.0606592969556487;0.152467178108524;0.0176646690705633;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;simpatia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245286676014318;582;-0.0710112897106105;-0.0964484312717908;0.0606592969556487;0.152467178108524;0.0176646690705633;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;sindaco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;583;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;sistema;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.619665070695445;584;0.40380670246071;0.307676831873889;0.10871178509058;-0.107242269154174;0.644765048403322;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;società ;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.317686119969565;585;0.0641810433915406;-0.0591936966002848;-0.165144772781421;-0.100277712838024;0.0740161897900218;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;soddisfazione;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245559837473907;586;-0.112834502779415;-0.139895713013315;0.109654905438259;0.0556578644057372;-0.0736353186434292;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sofferenza;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.537355256276487;587;-0.254871496745967;-0.256141479495007;0.292048473716199;0.333342448202551;0.0513770050088044;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;soggetto;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.376769037569854;588;-0.0194554407129608;0.121189868905487;-0.285855952935878;0.0474039815253499;0.182013327472062;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;sogno;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.260305217275943;589;-0.0495960995776188;-0.126474451751594;-0.0425684527275607;0.153348841496484;0.071982240807278;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;soldato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.34436128193228;590;0.520269344305749;-0.406603373085896;-0.0549236026436672;0.0976057512007822;-0.333591036130543;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;soldo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.292883637190269;591;0.0146022831850515;-0.120772097776185;0.0084685045126469;-0.147896796059672;-0.0563818159649957;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;sole;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0.942739675629269;592;0.326824628406535;0.307719328196005;0.501314195757129;-0.00152454377235881;-0.784433912656352;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;soluzione;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.390838014810419;593;0.0455870197545003;-0.0281879884968016;0.0596669305002159;-0.0585424050916855;0.325477188248815;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;somma;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.123568536224007;594;-0.100626804666463;-0.0696611215163789;-0.0115482148305194;0.0189474824583537;0.0373128232051548;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;sonno;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245559837473907;595;-0.112834502779415;-0.139895713013315;0.109654905438259;0.0556578644057372;-0.0736353186434292;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sorella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;596;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico;sorpresa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.473127436878349;597;-0.261174846730482;-0.30422229066632;0.316789816000338;0.0788415705816183;-0.0315572311481216;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;sorriso;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;598;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;sorte;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.745052638808605;599;-0.195889771187628;-0.0598948762782625;0.48745841314111;-0.344602292478224;-0.394689273743598;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;sospetto;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.216566882359317;600;0.0796847906817263;-0.303800586564727;-0.111180137929339;0.229004244310786;-0.138523595135718;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;sostanza;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;601;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;spalla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.275025684233365;602;0.259861400894354;-0.0259292752311168;0.0391647061088467;0.0747984604163853;0.178426604882853;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;spazio;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;120.268.140.968.381;603;0.0842600962823463;10.293.754.659.252;-0.0659188234587592;0.367973202429312;-0.681507952873231;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;specchio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;604;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;specie;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.312322847059305;605;0.0782328457993709;-0.185408855153611;-0.253773177326366;0.142221968494304;-0.0427950069828235;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico;speranza;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.576831194914596;606;-0.0623522032848255;-0.420046353046419;0.0712134303486006;0.506688828107601;-0.0135112714834841;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;spesa;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.329702033977687;607;-0.131499399994131;-0.0787106404767443;-0.0479698221607128;-0.323938920945421;-0.0152133238936845;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;spettacolo;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324728262414132;608;-0.148119972957011;-0.0446002784730647;-0.265594537408988;-0.217404249050892;0.0627615026628869;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
